id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating
8720318,Comfortable room in stylish apart,11335611,Robbie,,Darebin,-37.75278,144.98546,Private room,56,2,11,11/11/16,0.26,2,303,87
8720715,Richmond Designer Cottage,45771061,Connie,,Yarra,-37.82571,145.01266,Entire home/apt,220,2,2,03/01/16,0.05,1,0,90
8722350,Spacious Studio Queen Room with ensuite bathroom,45778174,Cheri  From Hotel Cavalier,,Knox,-37.86945,145.23328,Private room,96,1,9,17/03/19,0.69,2,364,93
8722574,One Bedroom (2 Queen bed) Apartment with ensuite,45778174,Cheri  From Hotel Cavalier,,Knox,-37.87115,145.23537,Private room,151,1,4,23/02/19,0.3,2,364,99
8722618,Private bungalow and bathroom,45780618,Joel,,Moreland,-37.74947,144.95973,Entire home/apt,80,2,127,11/03/19,3.05,2,139,83
8722950,Family home in Sanctuary Lakes Resort,42807088,Claire,,Wyndham,-37.89086,144.7749,Entire home/apt,139,4,32,18/03/19,2.2,1,81,87
8723407,burwood全新townhouse,45784296,Lina,,Whitehorse,-37.85477,145.12816,Private room,21,3,22,24/03/19,0.53,5,348,94
8723418,墨尔本东南区burwood 全新townhouse现在出租了,45784296,Lina,,Whitehorse,-37.8533,145.12846,Private room,37,2,6,28/09/18,0.18,5,0,100
8724214,Central Melbourne Private Room 6,18633392,Yee,,Melbourne,-37.81644,144.95225,Private room,55,4,38,28/01/19,0.92,7,82,81
8724708,Central Melbourne Private Room 7,18633392,Yee,,Melbourne,-37.8144,144.95408,Private room,55,4,31,05/03/19,0.73,7,68,80
8725290,"Stylish, central and unique",45792115,Isabelle,,Yarra,-37.80572,144.97466,Entire home/apt,129,2,0,,,1,0,95
8726496,Spacious house just behind beach,45796446,Emilie,,Port Phillip,-37.84716,144.95228,Entire home/apt,203,2,16,26/01/19,0.38,1,354,100
8729968,Style in Inner City of Melbourne: CARLTON  HOME,20646519,Georgette,,Melbourne,-37.80105,144.966,Entire home/apt,135,3,120,01/04/19,2.92,1,115,95
8739927,Quiet apartment in awesome Fitzroy,45850977,Dale,,Yarra,-37.79105,144.98332,Entire home/apt,129,5,0,,,1,0,98
8740216,Luxurious 1BR w. Parking & Internet,44633706,Anna,,Port Phillip,-37.85547,144.98233,Entire home/apt,129,4,39,14/09/18,0.95,1,0,87
8741880,Luxurious Toorak Apartment,45859679,Jan,,Stonnington,-37.84096,145.01271,Entire home/apt,500,5,0,,,1,337,95
8743542,Monash Uni clayton campus,22708426,Hebe,,Monash,-37.90707,145.12491,Private room,51,2,5,31/03/19,0.12,2,364,80
8744484,A Grape Escape- EASY WALK TO RESTAURANTS,45873199,Deborah,,Yarra Ranges,-37.65139,145.52605,Entire home/apt,390,2,120,08/04/19,2.87,1,138,98
8744498,Sparkling 2 brm Apt with great view,23910988,Mark,,Melbourne,-37.82594,144.96113,Entire home/apt,160,2,48,19/10/16,1.14,12,46,100
8760128,"St Kilda - CLEAN, NEW & CENTRALLY LOCATED",34173593,Adele,,Port Phillip,-37.86476,144.98154,Entire home/apt,106,3,86,13/03/19,2.04,1,358,100
8763752,"Darling Street, South Yarra, 3141",2263285,Tom,,Stonnington,-37.83573,144.99269,Entire home/apt,100,7,0,,,1,0,100
8763931,Sweet Caroline South Yarra: Large & Luxurious,28197687,Pat,,Stonnington,-37.83472,144.9898,Entire home/apt,235,3,67,18/02/19,1.58,2,206,93
8765200,"Modern, Artistic Cabin Close to Creek",45962467,Jeremy,,Yarra Ranges,-37.90248,145.35668,Entire home/apt,249,1,50,31/03/19,1.22,1,284,98
8766953,Funky & fun in the heart of St Kilda,45968885,Clem,,Port Phillip,-37.86775,144.98089,Entire home/apt,89,5,4,20/11/15,0.09,1,0,100
8767996,"Luxury ,Free WiFi & Parking +Views",45971685,Irena,,Port Phillip,-37.85692,144.9835,Entire home/apt,99,7,58,03/04/19,1.42,2,350,98
8768358,Modern Cosy One-Bedroom Apartment,29953250,Anthony,,Melbourne,-37.81162,144.95709,Entire home/apt,99,1,4,01/11/15,0.09,1,0,93
8770040,Cozy CBD apt. beautifully decorated with a view!,30246334,Rida,,Melbourne,-37.82138,144.95537,Entire home/apt,125,14,5,17/02/17,0.16,1,0,95
8780370,1 Bedroom Apartment - FREE WiFi,40081020,28+Nights,,Melbourne,-37.8243,144.9626,Entire home/apt,158,3,4,05/11/16,0.1,28,66,97
8781270,"2 Bedroom, 2 Bathroom Apartment - FREE Wifi",40081020,28+Nights,,Melbourne,-37.82595,144.96206,Entire home/apt,205,3,4,25/01/16,0.1,28,66,91
8781538,Spacious sun filled Master room,46030049,Joy,,Yarra,-37.78343,144.97603,Private room,61,1,0,,,1,0,87
8781556,"2 Bedroom, 2 Bathroom Apartment - FREE WiFi",40081020,28+Nights,,Melbourne,-37.82495,144.96339,Entire home/apt,205,3,3,17/04/16,0.08,28,66,100
8782620,Large Art Deco apartment.,29130389,Lynette,,Port Phillip,-37.87018,144.98375,Private room,61,1,79,31/03/19,1.87,1,176,80
8784025,"2 Bedroom, 2 Bathroom Apartment - FREE WiFi",40081020,28+Nights,,Melbourne,-37.82419,144.96389,Entire home/apt,205,3,4,28/02/16,0.1,28,66,80
8784115,1 Bedroom Apartment - FREE WiFi,40081020,28+Nights,,Melbourne,-37.82592,144.96395,Entire home/apt,158,3,2,22/05/16,0.05,28,66,100
8785264,"#1 Location!City Centre,sleeps 4,Wifi, Collins st",30015118,George,,Melbourne,-37.81349,144.96459,Entire home/apt,118,2,232,01/04/19,5.49,4,59,87
8788289,"master bedroom for 2, with ensuite",46059828,Jean,,Manningham,-37.78538,145.13659,Private room,75,1,7,20/01/19,0.17,3,360,87
8789200,Central Melbourne Private Room 8,18633392,Yee,,Melbourne,-37.81568,144.95555,Private room,51,4,53,15/02/19,1.28,7,69,86
8799723,Carlton home next to parks and city,46111020,Susie,,Melbourne,-37.8006,144.97248,Entire home/apt,300,3,40,17/03/19,1,1,202,87
8800934,Functional Studio and Stunning Harbour Views,46117788,Beck,,Melbourne,-37.81789,144.94595,Entire home/apt,96,2,105,26/03/19,2.48,1,98,85
8800959,South Yarra | One Bed | Free Parking | Free WiFi,24812816,Jenny,,Stonnington,-37.84739,144.99967,Entire home/apt,108,3,61,18/03/19,1.46,2,55,94
8801457,New townhouse nr Westgarth Village,46120320,Mark,,Darebin,-37.77879,144.99137,Entire home/apt,159,1,1,18/10/15,0.02,1,0,87
8804154,Cosy House Close to Olinda Township,1736572,Victoria,,Yarra Ranges,-37.85422,145.36261,Entire home/apt,151,2,101,24/03/19,2.43,1,68,97
8805363,all you need in a great location,3738881,Gretel,,Moonee Valley,-37.77484,144.9226,Entire home/apt,55,2,66,16/03/19,1.58,1,21,87
8805679,Light-filled unit in central Melb,5902143,Ann,,Melbourne,-37.79462,144.94264,Entire home/apt,106,7,1,23/10/15,0.02,1,0,94
8813073,Charming Art Deco 2BR Apartment,8979171,Gideon,,Glen Eira,-37.86947,145.00551,Entire home/apt,200,7,0,,,1,365,98
8814699,"Sandy's Retreat, free Wi Fi, off street parking",20400356,Sandy And Ange,,Yarra Ranges,-37.65652,145.5289,Entire home/apt,190,1,274,27/03/19,8.13,6,295,97
8816061,Sunny Toorak 1 bed apartment,46183136,Georgia,,Stonnington,-37.83433,145.01172,Entire home/apt,120,7,0,,,1,0,95
8816558,Beatiful Furnished Unit / Melbourne,29757611,Juan Felipe,,Maribyrnong,-37.77841,144.87164,Entire home/apt,90,1,2,18/12/15,0.05,1,0,95
8817433,UrbanSpire on Collins in Melbourne CBD,8530753,Jared SSP,,Melbourne,-37.81924,144.95512,Entire home/apt,114,1,228,18/03/19,5.41,88,343,87
8819222,Value room,45145681,George,,Manningham,-37.75743,145.17674,Private room,51,1,0,,,2,365,87
8819445,Super Stylish  & Central 2BR Apt,12191214,Nik,,Glen Eira,-37.86304,145.01113,Entire home/apt,146,3,23,13/05/17,0.57,1,311,93
8820072,CT1 - 2BR/2BTH APT - FREE WIFI & NETFLIX,10394006,Daniel,,Melbourne,-37.81918,144.95468,Entire home/apt,179,2,65,24/03/19,1.56,23,161,100
8820630,"Groovy!!Self contained,Near Beach+Free Wifi",12919508,Shane & Nuan,,Frankston,-38.11068,145.12897,Entire home/apt,89,1,137,27/03/19,3.46,2,345,92
8821126,Riverside Room in Richmond with a Pool and Gym,24025774,Julie,,Yarra,-37.81877,145.01293,Private room,80,3,26,26/03/19,0.63,1,83,87
8821535,"Superior Apt, City View, Melbourne",36022511,Ryan,,Melbourne,-37.81662,144.95498,Entire home/apt,128,1,68,16/01/19,1.61,3,93,95
8822084,Nice rooms @ Clayton Melbourne,46211950,Sam,,Monash,-37.90325,145.12556,Private room,72,1,1,24/02/18,0.07,3,126,100
8822582,CT2 - 2BR/2BTH APT - FREE WIFI & NETFLIX,10394006,Daniel,,Melbourne,-37.81752,144.9558,Entire home/apt,198,2,85,22/03/19,2.04,23,179,98
8822993,Spacious Comfy Independent Room,46211950,Sam,,Monash,-37.90613,145.12791,Private room,69,1,5,28/10/18,0.19,3,214,95
8830324,Sensational Collingwood Home,45947967,Barry,,Yarra,-37.79858,144.9913,Entire home/apt,196,1,146,07/04/19,3.64,1,160,94
8830418,Trendy comfortable Townhouse,21161811,Shaun And Audrey,,Darebin,-37.74629,145.00573,Private room,68,1,17,01/07/17,0.4,1,0,100
8830622,Apartment off Chapel St Free Carparking  Free WiFi,37365096,Lily,,Stonnington,-37.84267,144.99311,Entire home/apt,89,3,73,04/03/19,1.75,2,198,86
8830881,Beautiful Californian bungalow...,36847969,Simon,,Darebin,-37.75419,144.99277,Entire home/apt,151,7,4,23/01/17,0.1,1,0,96
8831312,brand new master room in burwood,45784296,Lina,,Whitehorse,-37.85452,145.12869,Private room,35,3,14,05/05/18,0.33,5,0,95
8832016,★ ROOFTOP JACUZZI★ South Yarra CBD | Parking | 2BD,7509953,Beyond A Room,,Stonnington,-37.84361,144.99472,Entire home/apt,127,1,74,18/03/19,1.79,98,341,98
8832368,Whistlestopover Romantic/Private Spa Suite,14821227,Lesley,,Cardinia,-37.94672,145.50469,Private room,220,2,7,01/01/19,0.25,2,336,87
8832397,"CBD Apt, Great View, Free WiFi",46104990,Alex,,Melbourne,-37.80965,144.96778,Entire home/apt,99,10,47,20/05/17,1.12,1,45,80
8834246,Great apartment with stunning views,44991625,Shane,,Port Phillip,-37.84057,144.94459,Entire home/apt,286,4,6,23/04/17,0.16,1,0,93
8842142,Beautiful Brunswick East Bedroom,28367253,Pieta,,Moreland,-37.77007,144.97632,Private room,55,1,45,02/02/19,1.1,1,280,87
8845389,Private Bedroom and Bathroom!,23001244,Natalie,,Hobsons Bay,-37.83014,144.88422,Private room,69,2,27,25/10/18,0.64,1,0,91
8845761,Fantastic city location overlooking river 1,5138361,Bronnie And Neil,,Melbourne,-37.81994,144.96638,Entire home/apt,249,2,152,29/03/19,3.61,29,258,98
8846308,Lovely Flat in Trendy Brunswick! (now w/ aircon!),2434285,Oliver,,Moreland,-37.76949,144.96761,Entire home/apt,129,2,33,02/04/19,0.82,1,327,91
8847106,Fresh Modern Apt w/Gym+WiFi+Parking,17474993,Darren,,Stonnington,-37.84119,145.00913,Entire home/apt,89,7,113,15/03/19,2.71,3,162,95
8847414,Z Fantastic city studio apt on river3,5138361,Bronnie And Neil,,Melbourne,-37.81984,144.96622,Entire home/apt,120,2,6,16/05/16,0.15,29,97,87
8847470,Enjoy Spectacular Comfort and Amenities in Stylish Apartment,15511962,Kate & Lachlan,,Melbourne,-37.82242,144.9628,Entire home/apt,186,2,178,30/03/19,4.37,1,64,94
8847578,Cosy Private Room with priv.bathroom 250m to train,23139860,Ricardo,,Darebin,-37.73709,144.99773,Private room,65,6,2,16/02/19,1.02,1,67,100
8849892,Charming room in Best St Share,39760973,Daniel,,Yarra,-37.78032,144.98214,Private room,44,1,0,,,1,0,96
8852884,Single room Melbourne,46031452,Lily,,Manningham,-37.78452,145.13362,Private room,39,1,29,19/03/19,0.69,2,364,96
8852933,Melbourne East Doncaster Townhouse,46031452,Lily,,Manningham,-37.78679,145.13499,Private room,41,1,10,04/10/18,0.24,2,281,96
8853460,"Cozy, Affordable bedroom in CBD",44983868,Chae,,Melbourne,-37.80474,144.95804,Private room,49,1,111,24/05/18,2.69,1,0,95
8861968,Elegant Garden Retreat,14912469,Mary,,Yarra Ranges,-37.85993,145.37928,Entire home/apt,218,2,1,02/04/18,0.08,16,353,100
8866848,Docklands Apartment with awesome sea view.,43392552,Jianhang,,Bayside,-37.90188,145.01929,Private room,120,1,0,,,1,358,87
8867970,Brand new Comfortable & Convenient,46417971,Wei Ming,,Boroondara,-37.86967,145.08761,Entire home/apt,189,3,118,22/03/19,3.02,1,51,98
8868134,Close to Melbourne CBD and Beach,13844729,Luis,,Port Phillip,-37.85987,144.98437,Entire home/apt,110,5,0,,,2,0,87
8869413,Four airy rooms upstairs.,46425702,Shirley,,Yarra Ranges,-37.75025,145.31778,Private room,90,1,2,04/11/16,0.05,1,365,100
8871250,A little bit of Melbourne - Aust.,333581,Brian,,Melbourne,-37.8218,144.95565,Private room,89,3,38,19/01/19,0.9,1,84,97
8871975,Flatshare (Girl )- Fully furnished,46436516,Ambica,,Melbourne,-37.78333,144.95853,Shared room,35,1,0,,,1,0,98
8874199,CedarcrestA Tri-level family house,20779758,George,,Monash,-37.86425,145.16926,Private room,63,2,8,15/02/17,0.19,2,97,97
8874637,Spacious 2bdr apartment in the CBD,34910454,Kathryn,,Melbourne,-37.81225,144.97258,Entire home/apt,145,2,145,09/11/18,3.45,1,0,87
8885425,Very quiet studio all to yourself,46492491,Paul,,Kingston,-37.96921,145.05642,Entire home/apt,80,2,96,30/03/19,2.28,1,292,89
8885546,Luxury Apartment in Melbournes CBD,44721004,Ryan,,Melbourne,-37.81668,144.95793,Entire home/apt,170,2,0,,,1,89,97
8886476,Lygon Street gem,14657826,Chris And Betty,,Melbourne,-37.79128,144.96849,Entire home/apt,175,2,69,25/03/19,1.67,2,104,100
8887637,Luxurious South Yarra Apartment,23879109,Belinda,,Stonnington,-37.84732,145.00159,Entire home/apt,129,7,25,26/12/18,0.61,1,67,95
8888898,Modern South Yarra Apartment,22077565,Hina,,Stonnington,-37.83683,144.99348,Entire home/apt,180,1,0,,,1,0,93
8890406,Charming Apartment near Crown Casino,38740547,Elle,,Melbourne,-37.82114,144.96266,Entire home/apt,184,4,46,17/03/19,1.1,1,207,96
8890974,Comfortable & quiet CBD apartment,46518908,Kael,,Melbourne,-37.81652,144.95378,Entire home/apt,151,7,1,02/01/16,0.03,1,0,99
8892884,Victorian mansion with luxury space,46525232,James,,Boroondara,-37.83022,145.05952,Entire home/apt,960,5,44,27/01/19,1.06,1,354,87
8893901,#Melbourne Central# CBD 1BR Apartment,44696362,Vince,,Melbourne,-37.80947,144.96285,Entire home/apt,99,1,272,04/04/19,6.43,5,153,97
8894468,2BR APT #Perfect Location# & CityView,44696362,Vince,,Melbourne,-37.80957,144.9633,Entire home/apt,128,1,303,06/04/19,7.2,5,158,96
8904944,A lovely room in Footscray,15167786,Mirna,,Maribyrnong,-37.79399,144.89189,Private room,30,2,9,27/10/17,0.22,1,0,94
8905378,Affordable and convenient city stay,15252801,Ricky,,Melbourne,-37.80971,144.96284,Private room,25,1,98,19/03/19,2.32,2,9,85
8905856,One room in a lovely shared house,46582678,Natasha,,Yarra,-37.78884,145.00028,Private room,25,1,0,,,1,0,88
8907915,Peaceful surrounds at Brilynbrook - Emerald Unit,46592930,Melissa And Brian,,Cardinia,-37.94852,145.5655,Entire home/apt,151,1,38,02/03/19,0.96,2,349,91
8908008,Peaceful safe & close to everything,894925,Barbara,,Melbourne,-37.82716,144.96726,Private room,84,2,58,08/02/19,1.37,1,228,87
8908358,Quaint house in preston.,22867866,Tye,,Darebin,-37.73993,145.00651,Entire home/apt,100,1,0,,,1,0,96
8908521,Armadale townhouse with 3 bedrooms,14561229,Yael,,Stonnington,-37.85622,145.01199,Entire home/apt,300,5,16,11/10/18,0.38,1,311,100
8908639,One bedroom apartment 6kms from CBD,46596861,Kirsty,,Maribyrnong,-37.79949,144.8969,Entire home/apt,100,2,2,12/07/16,0.06,1,0,93
8911652,A Real New York Style Apartment!!,46609809,Marie-Adele,,Melbourne,-37.8164,144.96242,Entire home/apt,159,2,243,25/03/19,5.84,1,232,94
8912741,Great location with THE best views of Melbourne,31774453,Ron,,Melbourne,-37.82463,144.94376,Private room,90,1,72,29/03/19,1.71,1,347,98
8913460,Cozy double room in Fitzroy + private balcony,45976935,Imanol,,Yarra,-37.79972,144.97476,Private room,61,1,1,22/04/17,0.04,1,0,99
8923294,Cosy Cabin By The Yarra River,46661939,Jan,,Yarra Ranges,-37.75119,145.65001,Entire home/apt,75,1,165,06/04/19,3.9,3,355,87
8923530,墨尔本东南区两卧室房间出租Two Bedrooms EastMelb,28952941,Yayaxixi,,Knox,-37.86134,145.22112,Private room,39,1,0,,,2,365,99
8924382,Luxurious townhouse style apartment in Abbotsford,23056379,Hayley,,Yarra,-37.81117,145.01468,Entire home/apt,175,2,4,01/12/17,0.1,1,0,99
8924604,Royal near Melville,24301522,Patricia,,Moreland,-37.75011,144.96354,Entire home/apt,100,1,0,,,2,67,99
8924958,Chic Designer Condo with Balcony and City Views,8924888,Chris & Elle,,Stonnington,-37.8409,144.99805,Entire home/apt,127,3,121,31/03/19,2.9,15,326,95
8926550,Gorgeous Beach Apartment!,10708254,Melissa,,Port Phillip,-37.86794,144.97802,Entire home/apt,120,1,163,25/03/19,3.89,11,357,97
8941968,【墨尔本Hawthorn】【单间舒适短租】【10月25-11月8】,46742452,Kaihong,,Boroondara,-37.82269,145.03752,Private room,45,1,0,,,1,0,95
8943501,"Quiet, comfy, green, pool and gym",46750832,Florin,,Melbourne,-37.77956,144.94033,Private room,58,20,0,,,1,0,87
8943820,Cosy unit in Brunswick,1209851,Christel,,Moreland,-37.75809,144.95289,Entire home/apt,99,4,2,01/01/16,0.05,1,0,100
8944127,Swanston II - Sun-Flooded 2 Bdrm Apt,20240994,LittleStay,,Melbourne,-37.80535,144.96348,Entire home/apt,153,2,92,18/03/19,2.24,34,171,97
8944214,Lovely double-fronted home & garden,38808093,Marcia,,Darebin,-37.78099,144.99931,Entire home/apt,144,1,1,30/04/16,0.03,1,0,82
8944940,A Cozy CBD Suite on Collins with an Amazing View,8530753,Jared SSP,,Melbourne,-37.81749,144.95569,Entire home/apt,108,1,202,22/03/19,4.83,88,306,90
8945632,Rustic Room in Richmond!,10862852,Sreeju,,Yarra,-37.81727,144.9928,Private room,70,2,32,18/03/19,0.81,1,62,87
8947181,Top Floor w/ Ensuite in Artsy Home,2506585,Zoe & James,,Darebin,-37.76278,144.99043,Private room,75,1,21,28/03/17,0.5,2,0,87
8950579,The Urban 1 bd apt Melbourne CBD GYM  POOL TRAM,46780984,Peggy,,Melbourne,-37.81446,144.95418,Entire home/apt,125,1,137,19/02/19,3.26,14,144,100
8952869,Charming home-10 min beach & city! Yours to enjoy.,12818927,Chris,,Port Phillip,-37.87227,144.99758,Entire home/apt,107,3,10,22/01/18,0.24,1,312,100
8954117,Beachfront Melbourne,46799447,Kate,,Kingston,-38.07663,145.12196,Entire home/apt,125,28,1,17/11/16,0.03,1,0,77
8955095,Parkside Home - 10 min walk to Monash University!,46803219,Tracey,,Glen Eira,-37.87257,145.03464,Entire home/apt,198,3,28,11/03/19,0.67,1,356,94
8955547,Village BELLE - Stunning cottage,19203020,Louise,,Maribyrnong,-37.81698,144.89354,Entire home/apt,286,3,3,10/12/17,0.11,2,365,100
8955670,Students/Travelers close to Melb and RMIT Uni,46806822,Donna,,Yarra,-37.78909,144.97037,Private room,55,1,53,31/03/19,1.36,2,287,95
8955933,Room in heart of Melbourne CBD,12784760,Mary,,Melbourne,-37.80953,144.96816,Private room,90,1,0,,,1,0,96
8956494,"Location & Quality, 10m to Airport, Netflix, Pool.",46807748,Dayan,,Hume,-37.62557,144.88613,Private room,69,1,154,01/04/19,3.95,1,353,98
8956860,Superb South Yarra 1 bed Apartment,39796116,Andrew,,Stonnington,-37.83782,144.99703,Entire home/apt,151,4,1,03/02/16,0.03,1,0,91
8957043,Peaceful surrounds at Brilynbrook - Sapphire Unit,46592930,Melissa And Brian,,Cardinia,-37.94693,145.5625,Entire home/apt,151,1,34,23/03/19,1.27,2,357,87
8957277,Light & airy bedroom in St Kilda,11310158,Liz,,Port Phillip,-37.86392,144.98821,Private room,58,1,23,06/03/16,0.55,2,0,100
8957990,Bright modern apartment in tree lined Errol Street,7294026,Allen,,Melbourne,-37.80237,144.95098,Entire home/apt,113,2,73,31/03/19,3.03,1,67,100
8957994,Private Room in Fitzroy Terrace House,4800063,Ross,,Yarra,-37.8,144.98194,Private room,80,1,26,26/03/19,0.64,3,359,98
8958453,Melbourne - Central City Apartment,26140212,T S,,Melbourne,-37.81016,144.96904,Entire home/apt,145,7,15,01/04/17,0.36,1,21,100
8959508,"Homely, Charming, Contemporary",25675426,Craig,,Boroondara,-37.85046,145.08194,Entire home/apt,200,2,1,31/12/15,0.03,3,0,95
8959512,Pleasant City Stay On Collins,22343476,Ivo & Maria,,Melbourne,-37.81514,144.96494,Entire home/apt,170,2,28,04/11/18,0.68,1,296,87
8962901,Executive Sky High Apartment in the heart of Melbourne CBD,45719220,STAY IN Melb,,Melbourne,-37.81032,144.96245,Entire home/apt,180,2,127,28/02/19,3.31,4,119,87
8967493,Contemporary Art Deco Apartment with Patio,26185010,Shirley,,Port Phillip,-37.8653,144.97574,Entire home/apt,151,2,175,03/04/19,4.29,1,239,90
8971752,St Kilda Beach Room_Free wifi,46883134,Anna,,Port Phillip,-37.85907,144.97229,Private room,59,1,20,24/02/19,0.63,1,0,90
8972110,Beautiful St Kilda Beach House,10701903,Christine,,Port Phillip,-37.86906,144.98514,Entire home/apt,220,2,46,11/04/18,1.21,1,0,96
8974809,CUTE ROOM IN HEART OF BRUNSWICK,46899396,Louise,,Moreland,-37.76658,144.968,Private room,25,1,4,20/12/15,0.1,1,0,90
8975575,Outstanding apartment close to CBD,45342835,Natalia,,Darebin,-37.78407,145.01282,Entire home/apt,110,2,1,22/05/16,0.03,1,0,87
8982579,Executive 1 Bed Paradise Suite CBD Melbourne!,45719220,STAY IN Melb,,Melbourne,-37.81049,144.9606,Entire home/apt,129,2,157,30/03/19,3.75,4,163,99
8991775,"Quiet, central retreat in fabulous Fitzroy North",13767992,Andria,,Yarra,-37.7833,144.97772,Entire home/apt,90,3,8,08/12/18,0.86,1,33,98
